item_id,item_name,brand,quantity,location
P-SYN-0003760,Whole Milk,SunBite,2,Pantry
P-SYN-0003761,Greek Yogurt,SunBite,5,Freezer
P-SYN-0003762,Chicken Nuggets,PeakFuel,12,Freezer
P-SYN-0003763,Whole Milk,FarmNest,1,Fridge
P-SYN-0003764,Organic Spinach,FarmNest,8,Pantry
P-SYN-0003765,Fresh Salad Mix,PeakFuel,8,Fridge
P-SYN-0003766,Organic Spinach,FarmNest,5,Fridge
P-SYN-0003767,Protein Shake,UrbanHarvest,11,Fridge
P-SYN-0003768,Greek Yogurt,SunBite,3,Pantry
P-SYN-0003769,Granola Bars,PeakFuel,1,Pantry
P-SYN-0003770,Greek Yogurt,TrailJoy,7,Fridge
P-SYN-0003771,Granola Bars,Green Valley,10,Freezer
P-SYN-0003772,Frozen Dumplings,FarmNest,12,Fridge
P-SYN-0003773,Organic Spinach,UrbanHarvest,12,Pantry
P-SYN-0003774,Greek Yogurt,UrbanHarvest,8,Pantry
P-SYN-0003775,Whole Milk,Green Valley,12,Fridge
P-SYN-0003776,Granola Bars,DailySource,10,Freezer
P-SYN-0003777,Frozen Dumplings,FarmNest,11,Fridge
P-SYN-0003778,Greek Yogurt,UrbanHarvest,5,Freezer
P-SYN-0003779,Organic Spinach,SunBite,9,Pantry
P-SYN-0003780,Frozen Dumplings,SunBite,4,Freezer
P-SYN-0003781,Protein Shake,PeakFuel,9,Pantry
P-SYN-0003782,Whole Milk,DailySource,2,Fridge
P-SYN-0003783,Protein Shake,PureRoot,12,Fridge
P-SYN-0003784,Chicken Nuggets,PureRoot,9,Freezer
P-SYN-0003785,Frozen Dumplings,FarmNest,8,Fridge
P-SYN-0003786,Granola Bars,FarmNest,2,Fridge
P-SYN-0003787,Greek Yogurt,Green Valley,3,Pantry
P-SYN-0003788,Frozen Dumplings,TrailJoy,9,Fridge
P-SYN-0003789,Protein Shake,Green Valley,2,Freezer
P-SYN-0003790,Granola Bars,Green Valley,3,Pantry
P-SYN-0003791,Organic Spinach,SunBite,10,Freezer
P-SYN-0003792,Fresh Salad Mix,PeakFuel,6,Fridge
P-SYN-0003793,Protein Shake,SunBite,10,Fridge
P-SYN-0003794,Organic Spinach,FarmNest,2,Pantry
P-SYN-0003795,Protein Shake,TrailJoy,6,Freezer
P-SYN-0003796,Protein Shake,SunBite,8,Fridge
P-SYN-0003797,Protein Shake,PureRoot,11,Freezer
P-SYN-0003798,Chicken Nuggets,Green Valley,5,Pantry
P-SYN-0003799,Frozen Dumplings,DailySource,2,Fridge
P-SYN-0003800,Protein Shake,SunBite,10,Fridge
P-SYN-0003801,Chicken Nuggets,PeakFuel,1,Freezer
P-SYN-0003802,Organic Spinach,SunBite,4,Pantry
P-SYN-0003803,Protein Shake,FarmNest,1,Fridge
P-SYN-0003804,Granola Bars,PeakFuel,10,Freezer
P-SYN-0003805,Fresh Salad Mix,Green Valley,8,Fridge
P-SYN-0003806,Granola Bars,DailySource,7,Freezer
P-SYN-0003807,Organic Spinach,DailySource,8,Freezer
P-SYN-0003808,Greek Yogurt,UrbanHarvest,12,Pantry
P-SYN-0003809,Chicken Nuggets,FarmNest,4,Fridge
P-SYN-0003810,Fresh Salad Mix,TrailJoy,2,Freezer
P-SYN-0003811,Organic Spinach,TrailJoy,11,Freezer
P-SYN-0003812,Frozen Dumplings,SunBite,11,Pantry
P-SYN-0003813,Organic Spinach,UrbanHarvest,12,Freezer
P-SYN-0003814,Organic Spinach,TrailJoy,10,Pantry
P-SYN-0003815,Fresh Salad Mix,TrailJoy,1,Freezer
P-SYN-0003816,Fresh Salad Mix,DailySource,1,Fridge
P-SYN-0003817,Whole Milk,PeakFuel,7,Pantry
P-SYN-0003818,Fresh Salad Mix,PureRoot,11,Pantry
P-SYN-0003819,Protein Shake,FarmNest,4,Fridge
P-SYN-0003820,Chicken Nuggets,Green Valley,1,Freezer
P-SYN-0003821,Frozen Dumplings,UrbanHarvest,9,Fridge
P-SYN-0003822,Organic Spinach,DailySource,2,Freezer
P-SYN-0003823,Organic Spinach,PureRoot,4,Fridge
P-SYN-0003824,Greek Yogurt,TrailJoy,5,Fridge
P-SYN-0003825,Organic Spinach,PureRoot,6,Pantry
P-SYN-0003826,Chicken Nuggets,PeakFuel,5,Pantry
P-SYN-0003827,Protein Shake,FarmNest,4,Freezer
P-SYN-0003828,Whole Milk,Green Valley,10,Freezer
P-SYN-0003829,Greek Yogurt,FarmNest,9,Freezer
P-SYN-0003830,Greek Yogurt,UrbanHarvest,9,Freezer
P-SYN-0003831,Granola Bars,UrbanHarvest,6,Fridge
P-SYN-0003832,Protein Shake,SunBite,10,Freezer
P-SYN-0003833,Organic Spinach,TrailJoy,5,Pantry
P-SYN-0003834,Greek Yogurt,TrailJoy,7,Freezer
P-SYN-0003835,Protein Shake,DailySource,4,Freezer
P-SYN-0003836,Protein Shake,FarmNest,4,Pantry
P-SYN-0003837,Organic Spinach,Green Valley,5,Pantry
P-SYN-0003838,Protein Shake,PureRoot,5,Freezer
P-SYN-0003839,Whole Milk,PeakFuel,7,Freezer
P-SYN-0003840,Granola Bars,PureRoot,12,Freezer
P-SYN-0003841,Granola Bars,SunBite,7,Fridge
P-SYN-0003842,Chicken Nuggets,SunBite,3,Fridge
P-SYN-0003843,Fresh Salad Mix,TrailJoy,2,Freezer
P-SYN-0003844,Whole Milk,UrbanHarvest,3,Pantry
P-SYN-0003845,Chicken Nuggets,DailySource,7,Fridge
P-SYN-0003846,Frozen Dumplings,PeakFuel,6,Pantry
P-SYN-0003847,Granola Bars,Green Valley,9,Fridge
P-SYN-0003848,Frozen Dumplings,PeakFuel,5,Fridge
P-SYN-0003849,Whole Milk,DailySource,3,Pantry
P-SYN-0003850,Frozen Dumplings,PeakFuel,12,Fridge
P-SYN-0003851,Fresh Salad Mix,SunBite,2,Freezer
P-SYN-0003852,Fresh Salad Mix,SunBite,2,Freezer
P-SYN-0003853,Fresh Salad Mix,Green Valley,4,Freezer
P-SYN-0003854,Frozen Dumplings,SunBite,9,Pantry
P-SYN-0003855,Greek Yogurt,PureRoot,12,Pantry
P-SYN-0003856,Organic Spinach,UrbanHarvest,6,Freezer
P-SYN-0003857,Granola Bars,PureRoot,6,Freezer
P-SYN-0003858,Greek Yogurt,PureRoot,9,Fridge
P-SYN-0003859,Fresh Salad Mix,PeakFuel,4,Freezer
P-SYN-0003860,Chicken Nuggets,SunBite,5,Fridge
P-SYN-0003861,Protein Shake,PeakFuel,11,Freezer
P-SYN-0003862,Whole Milk,PeakFuel,6,Pantry
P-SYN-0003863,Whole Milk,PureRoot,7,Fridge
P-SYN-0003864,Organic Spinach,TrailJoy,1,Fridge
P-SYN-0003865,Frozen Dumplings,PureRoot,11,Fridge
P-SYN-0003866,Greek Yogurt,DailySource,3,Fridge
P-SYN-0003867,Fresh Salad Mix,DailySource,5,Pantry
P-SYN-0003868,Greek Yogurt,SunBite,11,Pantry
P-SYN-0003869,Chicken Nuggets,TrailJoy,7,Pantry
P-SYN-0003870,Protein Shake,UrbanHarvest,11,Fridge
P-SYN-0003871,Whole Milk,DailySource,1,Pantry
P-SYN-0003872,Protein Shake,PeakFuel,1,Pantry
P-SYN-0003873,Frozen Dumplings,PureRoot,11,Freezer
P-SYN-0003874,Organic Spinach,SunBite,2,Fridge
P-SYN-0003875,Fresh Salad Mix,PeakFuel,1,Fridge
P-SYN-0003876,Granola Bars,PeakFuel,9,Freezer
P-SYN-0003877,Protein Shake,DailySource,8,Fridge
P-SYN-0003878,Organic Spinach,PureRoot,3,Freezer
P-SYN-0003879,Whole Milk,UrbanHarvest,12,Fridge
P-SYN-0003880,Granola Bars,FarmNest,10,Freezer
P-SYN-0003881,Granola Bars,PeakFuel,10,Pantry
P-SYN-0003882,Fresh Salad Mix,PureRoot,10,Freezer
P-SYN-0003883,Granola Bars,FarmNest,2,Pantry
P-SYN-0003884,Chicken Nuggets,UrbanHarvest,7,Fridge
P-SYN-0003885,Chicken Nuggets,UrbanHarvest,3,Pantry
P-SYN-0003886,Organic Spinach,Green Valley,2,Freezer
P-SYN-0003887,Frozen Dumplings,DailySource,4,Freezer
P-SYN-0003888,Granola Bars,DailySource,10,Pantry
P-SYN-0003889,Granola Bars,UrbanHarvest,10,Fridge
P-SYN-0003890,Protein Shake,UrbanHarvest,11,Fridge
P-SYN-0003891,Fresh Salad Mix,TrailJoy,9,Fridge
P-SYN-0003892,Greek Yogurt,PureRoot,5,Pantry
P-SYN-0003893,Chicken Nuggets,SunBite,11,Pantry
P-SYN-0003894,Organic Spinach,Green Valley,2,Freezer
P-SYN-0003895,Organic Spinach,DailySource,9,Fridge
P-SYN-0003896,Greek Yogurt,PeakFuel,11,Pantry
P-SYN-0003897,Whole Milk,DailySource,7,Fridge
P-SYN-0003898,Protein Shake,Green Valley,5,Pantry
P-SYN-0003899,Granola Bars,PeakFuel,2,Pantry
P-SYN-0003900,Granola Bars,FarmNest,11,Pantry
P-SYN-0003901,Protein Shake,UrbanHarvest,12,Freezer
P-SYN-0003902,Greek Yogurt,TrailJoy,11,Fridge
P-SYN-0003903,Chicken Nuggets,FarmNest,11,Pantry
P-SYN-0003904,Chicken Nuggets,UrbanHarvest,7,Pantry
P-SYN-0003905,Chicken Nuggets,SunBite,11,Fridge
P-SYN-0003906,Organic Spinach,FarmNest,7,Freezer
P-SYN-0003907,Fresh Salad Mix,PeakFuel,11,Freezer
P-SYN-0003908,Chicken Nuggets,SunBite,2,Freezer
P-SYN-0003909,Greek Yogurt,SunBite,9,Freezer
P-SYN-0003910,Organic Spinach,PeakFuel,2,Pantry
P-SYN-0003911,Organic Spinach,DailySource,12,Pantry
P-SYN-0003912,Frozen Dumplings,SunBite,7,Fridge
P-SYN-0003913,Frozen Dumplings,PeakFuel,7,Freezer
P-SYN-0003914,Granola Bars,PureRoot,12,Pantry
P-SYN-0003915,Frozen Dumplings,SunBite,10,Pantry
P-SYN-0003916,Protein Shake,Green Valley,10,Freezer
P-SYN-0003917,Whole Milk,PeakFuel,3,Pantry
P-SYN-0003918,Granola Bars,DailySource,4,Pantry
P-SYN-0003919,Whole Milk,FarmNest,4,Freezer
P-SYN-0003920,Chicken Nuggets,PeakFuel,9,Pantry
P-SYN-0003921,Chicken Nuggets,DailySource,1,Fridge
P-SYN-0003922,Chicken Nuggets,SunBite,11,Fridge
P-SYN-0003923,Whole Milk,TrailJoy,3,Freezer
P-SYN-0003924,Frozen Dumplings,FarmNest,2,Pantry
P-SYN-0003925,Organic Spinach,FarmNest,3,Freezer
P-SYN-0003926,Chicken Nuggets,Green Valley,10,Freezer
P-SYN-0003927,Fresh Salad Mix,PureRoot,12,Fridge
P-SYN-0003928,Greek Yogurt,PureRoot,6,Pantry
P-SYN-0003929,Protein Shake,TrailJoy,10,Pantry
P-SYN-0003930,Whole Milk,DailySource,2,Freezer
P-SYN-0003931,Granola Bars,PureRoot,11,Pantry
P-SYN-0003932,Greek Yogurt,SunBite,12,Fridge
P-SYN-0003933,Organic Spinach,TrailJoy,11,Pantry
P-SYN-0003934,Chicken Nuggets,Green Valley,12,Pantry
P-SYN-0003935,Organic Spinach,DailySource,1,Fridge
P-SYN-0003936,Chicken Nuggets,Green Valley,9,Pantry
P-SYN-0003937,Fresh Salad Mix,PureRoot,10,Fridge
P-SYN-0003938,Greek Yogurt,Green Valley,8,Pantry
P-SYN-0003939,Organic Spinach,TrailJoy,5,Pantry
P-SYN-0003940,Granola Bars,FarmNest,11,Pantry
P-SYN-0003941,Fresh Salad Mix,DailySource,12,Freezer
P-SYN-0003942,Chicken Nuggets,PureRoot,11,Fridge
P-SYN-0003943,Fresh Salad Mix,UrbanHarvest,1,Freezer
P-SYN-0003944,Granola Bars,PeakFuel,6,Freezer
P-SYN-0003945,Whole Milk,DailySource,3,Freezer
P-SYN-0003946,Chicken Nuggets,PureRoot,6,Pantry
P-SYN-0003947,Granola Bars,SunBite,10,Pantry
P-SYN-0003948,Greek Yogurt,SunBite,8,Pantry
P-SYN-0003949,Granola Bars,DailySource,8,Pantry
P-SYN-0003950,Whole Milk,Green Valley,1,Fridge
P-SYN-0003951,Granola Bars,UrbanHarvest,3,Fridge
P-SYN-0003952,Organic Spinach,FarmNest,7,Fridge
P-SYN-0003953,Fresh Salad Mix,TrailJoy,1,Fridge
P-SYN-0003954,Greek Yogurt,PureRoot,11,Freezer
P-SYN-0003955,Whole Milk,FarmNest,6,Freezer
P-SYN-0003956,Protein Shake,TrailJoy,1,Pantry
P-SYN-0003957,Organic Spinach,DailySource,5,Fridge
P-SYN-0003958,Fresh Salad Mix,TrailJoy,6,Fridge
P-SYN-0003959,Fresh Salad Mix,UrbanHarvest,3,Pantry
P-SYN-0003960,Greek Yogurt,PeakFuel,8,Freezer
P-SYN-0003961,Chicken Nuggets,UrbanHarvest,2,Fridge
P-SYN-0003962,Whole Milk,TrailJoy,8,Pantry
P-SYN-0003963,Organic Spinach,Green Valley,12,Freezer
P-SYN-0003964,Protein Shake,PureRoot,12,Freezer
P-SYN-0003965,Protein Shake,TrailJoy,3,Freezer
P-SYN-0003966,Fresh Salad Mix,TrailJoy,4,Freezer
P-SYN-0003967,Greek Yogurt,FarmNest,9,Freezer
P-SYN-0003968,Fresh Salad Mix,FarmNest,9,Fridge
P-SYN-0003969,Chicken Nuggets,FarmNest,4,Freezer
P-SYN-0003970,Greek Yogurt,FarmNest,6,Pantry
P-SYN-0003971,Protein Shake,SunBite,1,Fridge
P-SYN-0003972,Protein Shake,DailySource,12,Pantry
P-SYN-0003973,Organic Spinach,Green Valley,9,Pantry
P-SYN-0003974,Granola Bars,FarmNest,11,Fridge
P-SYN-0003975,Granola Bars,Green Valley,4,Pantry
P-SYN-0003976,Chicken Nuggets,Green Valley,5,Fridge
P-SYN-0003977,Protein Shake,TrailJoy,4,Pantry
P-SYN-0003978,Frozen Dumplings,TrailJoy,9,Freezer
P-SYN-0003979,Whole Milk,PureRoot,11,Fridge
P-SYN-0003980,Greek Yogurt,UrbanHarvest,11,Freezer
P-SYN-0003981,Organic Spinach,PeakFuel,8,Fridge
P-SYN-0003982,Chicken Nuggets,SunBite,10,Pantry
P-SYN-0003983,Whole Milk,SunBite,8,Freezer
P-SYN-0003984,Fresh Salad Mix,Green Valley,11,Pantry
P-SYN-0003985,Fresh Salad Mix,PeakFuel,6,Pantry
P-SYN-0003986,Whole Milk,PeakFuel,5,Pantry
P-SYN-0003987,Greek Yogurt,SunBite,6,Freezer
P-SYN-0003988,Protein Shake,DailySource,10,Pantry
P-SYN-0003989,Greek Yogurt,PureRoot,5,Fridge
P-SYN-0003990,Whole Milk,TrailJoy,12,Fridge
P-SYN-0003991,Chicken Nuggets,TrailJoy,11,Pantry
P-SYN-0003992,Fresh Salad Mix,UrbanHarvest,10,Fridge
P-SYN-0003993,Granola Bars,FarmNest,9,Pantry
P-SYN-0003994,Protein Shake,Green Valley,4,Pantry
P-SYN-0003995,Chicken Nuggets,DailySource,11,Pantry
P-SYN-0003996,Protein Shake,TrailJoy,2,Pantry
P-SYN-0003997,Whole Milk,Green Valley,4,Fridge
P-SYN-0003998,Frozen Dumplings,UrbanHarvest,10,Pantry
P-SYN-0003999,Fresh Salad Mix,UrbanHarvest,6,Fridge
P-SYN-0004000,Organic Spinach,FarmNest,6,Fridge
P-SYN-0004001,Fresh Salad Mix,PureRoot,7,Pantry
P-SYN-0004002,Fresh Salad Mix,Green Valley,7,Pantry
P-SYN-0004003,Chicken Nuggets,TrailJoy,5,Freezer
P-SYN-0004004,Fresh Salad Mix,DailySource,2,Freezer
P-SYN-0004005,Fresh Salad Mix,TrailJoy,3,Pantry
P-SYN-0004006,Whole Milk,SunBite,12,Fridge
P-SYN-0004007,Protein Shake,UrbanHarvest,3,Freezer
P-SYN-0004008,Greek Yogurt,DailySource,7,Fridge
P-SYN-0004009,Greek Yogurt,SunBite,6,Freezer
P-SYN-0004010,Fresh Salad Mix,TrailJoy,11,Freezer
P-SYN-0004011,Granola Bars,TrailJoy,10,Pantry
P-SYN-0004012,Fresh Salad Mix,TrailJoy,10,Pantry
P-SYN-0004013,Granola Bars,UrbanHarvest,10,Freezer
P-SYN-0004014,Organic Spinach,TrailJoy,9,Pantry
P-SYN-0004015,Whole Milk,UrbanHarvest,12,Freezer
P-SYN-0004016,Fresh Salad Mix,UrbanHarvest,7,Pantry
P-SYN-0004017,Whole Milk,TrailJoy,2,Freezer
P-SYN-0004018,Organic Spinach,DailySource,4,Fridge
P-SYN-0004019,Organic Spinach,FarmNest,12,Fridge
P-SYN-0004020,Organic Spinach,FarmNest,12,Freezer
P-SYN-0004021,Protein Shake,PureRoot,11,Freezer
P-SYN-0004022,Protein Shake,FarmNest,6,Pantry
P-SYN-0004023,Fresh Salad Mix,DailySource,4,Pantry
P-SYN-0004024,Greek Yogurt,FarmNest,12,Fridge
P-SYN-0004025,Granola Bars,DailySource,5,Pantry
P-SYN-0004026,Protein Shake,SunBite,7,Pantry
P-SYN-0004027,Fresh Salad Mix,Green Valley,2,Pantry
P-SYN-0004028,Frozen Dumplings,Green Valley,10,Fridge
P-SYN-0004029,Granola Bars,PureRoot,7,Pantry
P-SYN-0004030,Organic Spinach,DailySource,4,Pantry
P-SYN-0004031,Greek Yogurt,PureRoot,5,Freezer
P-SYN-0004032,Chicken Nuggets,TrailJoy,11,Freezer
P-SYN-0004033,Whole Milk,UrbanHarvest,11,Freezer
P-SYN-0004034,Frozen Dumplings,DailySource,7,Fridge
P-SYN-0004035,Organic Spinach,TrailJoy,8,Fridge
P-SYN-0004036,Fresh Salad Mix,PeakFuel,12,Pantry
P-SYN-0004037,Whole Milk,SunBite,1,Freezer
P-SYN-0004038,Whole Milk,DailySource,4,Pantry
P-SYN-0004039,Granola Bars,PureRoot,7,Pantry
P-SYN-0004040,Granola Bars,PeakFuel,8,Fridge
P-SYN-0004041,Protein Shake,DailySource,9,Fridge
P-SYN-0004042,Whole Milk,FarmNest,9,Pantry
P-SYN-0004043,Organic Spinach,UrbanHarvest,7,Freezer
P-SYN-0004044,Whole Milk,SunBite,9,Fridge
P-SYN-0004045,Chicken Nuggets,PeakFuel,12,Freezer
P-SYN-0004046,Chicken Nuggets,SunBite,10,Pantry
P-SYN-0004047,Protein Shake,DailySource,5,Fridge
P-SYN-0004048,Granola Bars,UrbanHarvest,1,Pantry
P-SYN-0004049,Fresh Salad Mix,UrbanHarvest,10,Fridge
P-SYN-0004050,Organic Spinach,PureRoot,3,Pantry
P-SYN-0004051,Whole Milk,Green Valley,3,Fridge
P-SYN-0004052,Organic Spinach,PureRoot,5,Freezer
P-SYN-0004053,Greek Yogurt,PeakFuel,4,Freezer
P-SYN-0004054,Protein Shake,UrbanHarvest,5,Pantry
P-SYN-0004055,Fresh Salad Mix,UrbanHarvest,3,Fridge
P-SYN-0004056,Greek Yogurt,SunBite,11,Freezer
P-SYN-0004057,Fresh Salad Mix,Green Valley,4,Pantry
P-SYN-0004058,Chicken Nuggets,SunBite,1,Pantry
P-SYN-0004059,Organic Spinach,TrailJoy,6,Freezer
P-SYN-0004060,Fresh Salad Mix,PeakFuel,7,Freezer
P-SYN-0004061,Organic Spinach,PeakFuel,10,Fridge
P-SYN-0004062,Protein Shake,DailySource,7,Freezer
P-SYN-0004063,Chicken Nuggets,PeakFuel,8,Freezer
P-SYN-0004064,Frozen Dumplings,SunBite,7,Fridge
P-SYN-0004065,Greek Yogurt,FarmNest,2,Freezer
P-SYN-0004066,Organic Spinach,TrailJoy,12,Pantry
P-SYN-0004067,Fresh Salad Mix,UrbanHarvest,6,Pantry
P-SYN-0004068,Fresh Salad Mix,SunBite,11,Pantry
P-SYN-0004069,Organic Spinach,Green Valley,5,Fridge
P-SYN-0004070,Whole Milk,TrailJoy,4,Fridge
P-SYN-0004071,Whole Milk,FarmNest,9,Freezer
P-SYN-0004072,Fresh Salad Mix,Green Valley,2,Fridge
P-SYN-0004073,Whole Milk,UrbanHarvest,12,Fridge
P-SYN-0004074,Organic Spinach,FarmNest,10,Freezer
P-SYN-0004075,Chicken Nuggets,TrailJoy,9,Fridge
P-SYN-0004076,Frozen Dumplings,Green Valley,2,Fridge
P-SYN-0004077,Granola Bars,UrbanHarvest,8,Fridge
P-SYN-0004078,Frozen Dumplings,UrbanHarvest,9,Fridge
P-SYN-0004079,Fresh Salad Mix,SunBite,10,Freezer
P-SYN-0004080,Frozen Dumplings,TrailJoy,7,Pantry
P-SYN-0004081,Whole Milk,Green Valley,6,Freezer
P-SYN-0004082,Frozen Dumplings,SunBite,11,Pantry
P-SYN-0004083,Protein Shake,PureRoot,9,Freezer
P-SYN-0004084,Frozen Dumplings,PureRoot,11,Freezer
P-SYN-0004085,Frozen Dumplings,DailySource,1,Pantry
P-SYN-0004086,Organic Spinach,PeakFuel,10,Fridge
P-SYN-0004087,Protein Shake,FarmNest,9,Pantry
P-SYN-0004088,Whole Milk,Green Valley,8,Pantry
P-SYN-0004089,Frozen Dumplings,PureRoot,2,Fridge
P-SYN-0004090,Protein Shake,TrailJoy,3,Fridge
P-SYN-0004091,Protein Shake,PeakFuel,10,Freezer
P-SYN-0004092,Greek Yogurt,FarmNest,1,Pantry
P-SYN-0004093,Granola Bars,Green Valley,11,Fridge
P-SYN-0004094,Protein Shake,DailySource,11,Fridge
P-SYN-0004095,Chicken Nuggets,DailySource,6,Pantry
P-SYN-0004096,Whole Milk,PureRoot,3,Pantry
P-SYN-0004097,Chicken Nuggets,PeakFuel,9,Fridge
P-SYN-0004098,Fresh Salad Mix,PureRoot,2,Fridge
P-SYN-0004099,Greek Yogurt,PureRoot,12,Fridge
P-SYN-0004100,Organic Spinach,TrailJoy,1,Freezer
P-SYN-0004101,Whole Milk,SunBite,7,Freezer
P-SYN-0004102,Chicken Nuggets,SunBite,3,Fridge
P-SYN-0004103,Frozen Dumplings,PureRoot,1,Pantry
P-SYN-0004104,Frozen Dumplings,SunBite,2,Pantry
P-SYN-0004105,Greek Yogurt,TrailJoy,11,Pantry
P-SYN-0004106,Protein Shake,TrailJoy,1,Fridge
P-SYN-0004107,Whole Milk,UrbanHarvest,10,Pantry
P-SYN-0004108,Chicken Nuggets,FarmNest,1,Freezer
P-SYN-0004109,Greek Yogurt,TrailJoy,2,Freezer
P-SYN-0004110,Whole Milk,PureRoot,9,Pantry
P-SYN-0004111,Frozen Dumplings,Green Valley,10,Pantry
P-SYN-0004112,Fresh Salad Mix,SunBite,10,Freezer
P-SYN-0004113,Organic Spinach,PeakFuel,6,Fridge
P-SYN-0004114,Whole Milk,FarmNest,2,Fridge
P-SYN-0004115,Greek Yogurt,Green Valley,4,Freezer
P-SYN-0004116,Organic Spinach,SunBite,7,Freezer
P-SYN-0004117,Frozen Dumplings,Green Valley,5,Freezer
P-SYN-0004118,Fresh Salad Mix,Green Valley,9,Pantry
P-SYN-0004119,Frozen Dumplings,DailySource,2,Freezer
P-SYN-0004120,Organic Spinach,TrailJoy,5,Freezer
P-SYN-0004121,Whole Milk,PeakFuel,5,Pantry
P-SYN-0004122,Whole Milk,Green Valley,7,Fridge
P-SYN-0004123,Whole Milk,Green Valley,7,Fridge
P-SYN-0004124,Chicken Nuggets,PeakFuel,6,Freezer
P-SYN-0004125,Fresh Salad Mix,TrailJoy,11,Pantry
P-SYN-0004126,Whole Milk,Green Valley,8,Freezer
P-SYN-0004127,Greek Yogurt,PeakFuel,2,Freezer
P-SYN-0004128,Greek Yogurt,Green Valley,5,Pantry
P-SYN-0004129,Whole Milk,DailySource,11,Freezer
P-SYN-0004130,Fresh Salad Mix,FarmNest,6,Fridge
P-SYN-0004131,Granola Bars,DailySource,7,Freezer
P-SYN-0004132,Frozen Dumplings,UrbanHarvest,4,Fridge
P-SYN-0004133,Frozen Dumplings,PureRoot,5,Freezer
P-SYN-0004134,Greek Yogurt,PureRoot,2,Freezer
P-SYN-0004135,Granola Bars,PureRoot,9,Freezer
P-SYN-0004136,Organic Spinach,FarmNest,11,Freezer
P-SYN-0004137,Greek Yogurt,DailySource,7,Fridge
P-SYN-0004138,Frozen Dumplings,PureRoot,7,Fridge
P-SYN-0004139,Fresh Salad Mix,PureRoot,1,Fridge
P-SYN-0004140,Granola Bars,FarmNest,5,Freezer
P-SYN-0004141,Fresh Salad Mix,DailySource,11,Fridge
P-SYN-0004142,Frozen Dumplings,PureRoot,6,Freezer
P-SYN-0004143,Greek Yogurt,DailySource,12,Freezer
P-SYN-0004144,Granola Bars,Green Valley,3,Fridge
P-SYN-0004145,Whole Milk,DailySource,3,Fridge
P-SYN-0004146,Frozen Dumplings,FarmNest,6,Fridge
P-SYN-0004147,Granola Bars,FarmNest,4,Freezer
P-SYN-0004148,Greek Yogurt,UrbanHarvest,12,Freezer
P-SYN-0004149,Organic Spinach,Green Valley,9,Freezer
P-SYN-0004150,Granola Bars,PureRoot,2,Freezer
P-SYN-0004151,Greek Yogurt,SunBite,6,Fridge
P-SYN-0004152,Whole Milk,FarmNest,1,Pantry
P-SYN-0004153,Whole Milk,TrailJoy,6,Fridge
P-SYN-0004154,Frozen Dumplings,TrailJoy,12,Fridge
P-SYN-0004155,Granola Bars,UrbanHarvest,7,Fridge
P-SYN-0004156,Whole Milk,TrailJoy,5,Pantry
P-SYN-0004157,Greek Yogurt,TrailJoy,3,Fridge
P-SYN-0004158,Frozen Dumplings,Green Valley,10,Fridge
P-SYN-0004159,Greek Yogurt,PeakFuel,5,Pantry
P-SYN-0004160,Protein Shake,SunBite,5,Pantry
P-SYN-0004161,Frozen Dumplings,PeakFuel,1,Pantry
P-SYN-0004162,Chicken Nuggets,TrailJoy,5,Pantry
P-SYN-0004163,Protein Shake,DailySource,8,Pantry
P-SYN-0004164,Greek Yogurt,PeakFuel,1,Fridge
P-SYN-0004165,Frozen Dumplings,SunBite,7,Pantry
P-SYN-0004166,Greek Yogurt,TrailJoy,2,Fridge
P-SYN-0004167,Chicken Nuggets,SunBite,9,Fridge
P-SYN-0004168,Organic Spinach,Green Valley,11,Pantry
P-SYN-0004169,Fresh Salad Mix,FarmNest,5,Fridge
P-SYN-0004170,Fresh Salad Mix,UrbanHarvest,8,Pantry
P-SYN-0004171,Fresh Salad Mix,TrailJoy,11,Freezer
P-SYN-0004172,Whole Milk,DailySource,8,Freezer
P-SYN-0004173,Whole Milk,FarmNest,7,Fridge
P-SYN-0004174,Granola Bars,FarmNest,4,Pantry
P-SYN-0004175,Chicken Nuggets,FarmNest,6,Freezer
P-SYN-0004176,Granola Bars,FarmNest,3,Pantry
P-SYN-0004177,Whole Milk,TrailJoy,6,Fridge
P-SYN-0004178,Frozen Dumplings,DailySource,9,Pantry
P-SYN-0004179,Greek Yogurt,Green Valley,6,Fridge
P-SYN-0004180,Protein Shake,PeakFuel,6,Freezer
P-SYN-0004181,Protein Shake,FarmNest,9,Freezer
P-SYN-0004182,Greek Yogurt,Green Valley,5,Freezer
P-SYN-0004183,Fresh Salad Mix,DailySource,7,Freezer
P-SYN-0004184,Fresh Salad Mix,Green Valley,9,Fridge
P-SYN-0004185,Chicken Nuggets,PeakFuel,6,Pantry
P-SYN-0004186,Chicken Nuggets,SunBite,12,Pantry
P-SYN-0004187,Greek Yogurt,Green Valley,11,Freezer
P-SYN-0004188,Whole Milk,TrailJoy,2,Pantry
P-SYN-0004189,Protein Shake,PureRoot,9,Freezer
P-SYN-0004190,Protein Shake,SunBite,6,Pantry
P-SYN-0004191,Greek Yogurt,PureRoot,3,Fridge
P-SYN-0004192,Organic Spinach,DailySource,5,Pantry
P-SYN-0004193,Frozen Dumplings,PeakFuel,5,Fridge
P-SYN-0004194,Organic Spinach,SunBite,1,Freezer
P-SYN-0004195,Frozen Dumplings,PeakFuel,5,Freezer
P-SYN-0004196,Greek Yogurt,PureRoot,5,Freezer
